rmse,n_hidden_1,alpha_1,rbf_width_1,n_hidden_2,alpha_2,rbf_width_2,ridge_alpha
141.02196283663656,303.0,0.12832253693688367,5.061624298804238,195.0,0.4476573042913837,0.0002624119942627229,0.017376194525431304
27.769546270685897,516.0,0.33171739484726026,1.1581826106954793,456.0,0.3886780066284485,1.219706817123956,0.0004133471775710779
7.32400170099773,350.0,0.47098557889813475,0.01660723156049447,104.0,0.773352342611275,0.001035837395165889,3.2030536932504416e-05
116.5220518949265,108.0,0.54515545447209,0.2253099804338039,347.0,0.22119751933982704,75.34571111786079,0.006016408058339158
9.301189882926266,10.0,0.20262198311286073,0.001319223681547231,239.0,0.5735495071019753,1.1340285730785398e-05,0.15722078653536117
5.4210643100162565,817.0,0.4361298711627427,0.51618580809716,684.0,0.6479006018053755,0.002854095263325737,0.06747437558389792
898.4385936464187,590.0,0.2944576774813753,29.09912632838733,322.0,0.3805184556700749,4.005039752796709,0.0012812046715634864
5.536701131969899,157.0,0.4184996384518995,0.005348931343654845,505.0,0.7582373988303827,0.3483529052196413,0.3268567468099516
14.15699873520068,950.0,0.5152817376669674,0.0540450742193416,10.0,0.49191962855509785,0.0005196709476655879,0.02159305064784441
5.312513978102209,422.0,0.2468667053767806,0.1452242726920043,148.0,0.9411072845552673,0.00012905572524095224,0.0021167156775597543
10.859899337674529,275.0,0.59431798695031,1.7032608084385996,64.0,0.053389197583123105,0.0015450079058706954,1.8331825152353846e-05
89.00056075917853,82.0,0.019472827883835364,0.002957566069554011,972.0,0.1972821124680143,0.6190093438515032,1.4162933711769167e-06
5.395038875241242,320.0,0.1338144177299358,0.35871515704586,230.0,0.30103997240426394,0.07124710821127041,12.945690665547719
10.582743375709741,13.0,0.3493787872098545,0.0006373209350574791,30.0,0.47838581567996386,0.02258815184930375,0.6837706892150004
5.397839379669544,205.0,0.47935568569002157,0.00015173885874908866,287.0,0.8652480128325274,23.258569360766522,1.6156238997559522
5.187470679213507,533.0,0.41373938367581187,0.020484560001541172,834.0,0.7056049754563891,2.5033787070955924,0.010781333629840921
3359.293617438199,112.0,0.2887670383047477,5.036468435873966,611.0,0.559124024433946,2.227448448530174e-05,0.0004917730904493022
9.814993224430012,53.0,0.6391426517521919,15.232678023370962,162.0,0.6222431335999256,0.005802668530103938,6.369634760792217
8.106779496514399,82.0,0.7437847720638953,0.11767709538520209,91.0,0.35459360243272564,0.10484938145042261,0.057816074157286734
10.057435991305951,38.0,0.8226648293668373,55.07590455841284,382.0,0.947927035524878,0.6426781444959675,40.06796068773561
43.08989064651114,244.0,0.19125766428206836,2.4800798742474583,125.0,0.5237848527405417,0.0008730679858508778,0.004079578019837909
4.9083107164474,999.0,0.6761684832880546,0.009471587346731428,514.0,0.8154249150211598,0.002285354831404793,0.0008456979910195978
13.055994646763871,978.0,0.950159113063751,2.952423671791856e-05,180.0,0.0061906255758703566,3.5868859441990966e-05,4.3977215982230316e-07
4.921228388695662,597.0,0.7998418383425011,8.718040871956302e-05,521.0,0.8601000945148605,0.013904078222518242,6.54908158934945e-06
8.513206599777982,674.0,0.8908618341911655,0.0001037140987519445,46.0,0.8515431787005597,1.189242612305747e-05,4.977532236442376e-06
9.429032117601183,871.0,0.8561427846060449,0.0003686968561888169,26.0,0.9132648633839374,0.00015437738155850737,1.0709722806921405e-06
8.646188234235082,18.0,0.7998286276634969,1.1412262205134456e-05,68.0,0.9957057402444094,0.0020801513928463563,1.413488018199676e-05
7.529694938001555,466.0,0.6788411777623858,0.0006050305191569505,108.0,0.7256207391410144,0.012432974370830806,0.00010574889727221165
5.533166542697149,574.0,0.7481992862013258,0.0032485115550949526,536.0,0.6572202540422991,0.006550285892780512,0.0011748583769373192
4.973375474556685,384.0,0.9373857845571214,4.76394809669461e-05,449.0,0.8152402927966194,0.00048235330013537763,0.00021979056492698828
5.9874642854041475,641.0,0.9681768791908174,0.009945887624660636,844.0,0.6124984766737765,7.495815399298694e-05,2.5138131099480395e-06
9.58318111720734,976.0,0.907081702847232,0.0001930535973324505,209.0,0.6833814366132277,0.01789255349653362,7.4390799180019734e-06
6.275599585991774,420.0,0.8611617695269832,1.8234920258403808e-05,327.0,0.8974030940634397,0.05876267554002879,2.3400489022842775e-05
5.264568877058461,235.0,0.7145983685277852,0.0027977869596988495,273.0,0.9506472559679552,0.18140110018223482,6.597374823709647e-05
5.411012511551712,282.0,0.998005541167067,7.737534380735849e-05,411.0,0.460479826296746,0.00027776187221428806,0.0007403984010401838
5.206312260082504,509.0,0.7962677544628574,0.0009582511762485062,511.0,0.4091059742831364,0.0010614254438751204,0.00023037595767115551
4.6890596597414,765.0,0.666546788045133,0.0237795054913617,741.0,0.3406315138903264,0.0027379458149479705,4.073744088751666e-05
5.530980642090451,774.0,0.5599265827834393,0.02319039751142757,748.0,0.12492785036452356,0.0023268211280190153,3.318052656174644e-05
4.721085824555042,816.0,0.6515568988943096,0.009338182864869163,994.0,0.3326913945702228,0.036100991633346645,1.0018438648163787e-05
7.594827110846021,872.0,0.6246332040354393,0.062493941582282865,938.0,0.28222496737371294,0.008696242216940079,8.724258781848895e-07
9.570067352808852,761.0,0.6716146346189721,0.009951490234625628,16.0,0.3328377039013257,0.004779935410775437,1.0126566649854916e-05
11.613054309038523,179.0,0.5006499916326884,0.08705838037639153,13.0,0.19867075492308528,0.0480334064089981,4.992279597608331e-05
6.872395968963451,26.0,0.7034344308680218,0.0019432064244839823,661.0,0.2706049102199647,0.028222980980740896,3.7260933067433454e-06
8.022414624446823,64.0,0.6112946312245561,0.03072049968782129,987.0,0.33156664517396994,0.21156535579595814,0.00021696784502823376
6.914866719276165,657.0,0.5377962173724226,0.004857851892753637,576.0,0.09827004350110624,0.0006395415753222561,0.00013802351074697106
8.209934137436417,997.0,0.6552391569149767,0.011002611337758634,888.0,0.4180757057158846,0.00017968791420552995,5.527844297109755e-07
5.00061951375856,347.0,0.5766593918939787,0.04243659439064161,768.0,0.23462473274345247,0.10521236746594159,0.0025318709008019602
5.218090473589324,149.0,0.7294813834887386,0.006475222505593392,429.0,0.38313626108952875,0.0012899655156441744,0.0008917393806896189
5.241688617520218,835.0,0.7676218285728513,0.2540516689678222,691.0,0.5341220539668913,0.0038816816696221504,1.5701807225258634e-06
7.043346778423034,465.0,0.3876521824002284,0.5452481502535671,234.0,0.17759574099428732,9.06253831076544e-05,4.503368293481156e-05
7.023882248000805,546.0,0.5919225984621516,0.0005117393365453843,307.0,0.5088034801061424,0.00034417766389060274,0.008412410700492751
6.4750621689187176,122.0,0.5297391843422883,0.0019188134299162286,357.0,0.3590277525999097,4.3568672799273874e-05,1.2256739483382444e-05
2236.8603396723565,424.0,0.765572757701757,0.02863924635242264,597.0,0.13744112996949653,9.780396148548515,0.0041855631012329446
7.993846071709535,731.0,0.4799249760527823,0.015511015259675508,57.0,0.48295656371962137,0.018831158075107747,0.0005862700401101607
6.367656345667084,297.0,0.692558329520303,0.004472852837381385,490.0,0.04859280862486964,0.03536862033289378,7.776875324528726e-05
6.041388990906625,34.0,0.8163289541064407,0.0012548935739099005,168.0,0.5917028982937311,0.0028846296670681486,0.00032078705427168605
8.530327985637012,249.0,0.9140028308706898,0.9573108710013332,137.0,0.2604297192137367,0.40145793662689544,4.370472749854236e-06
5.57609968010753,190.0,0.6507380819771346,0.00025591520918091326,207.0,0.30884618492190946,0.00996664064713421,0.0018464628352335255
5.26146761480231,96.0,0.6192813036641932,0.12604004218992382,752.0,0.4053134776112952,0.8479106028200583,2.61332751747591e-05
6.558653555664444,614.0,0.5510110815474898,0.06909953300567262,399.0,0.46067796760072066,0.0015701487617058127,0.034745431321498876
8.092424513045941,14.0,0.8705902043049661,0.2934709177800193,81.0,0.213918527191954,0.08177757775588453,3.070444453950467e-06
5.622085967131733,900.0,0.4275172783745112,0.0076529449442378685,266.0,0.5593872644821523,1.6191843505463625e-05,2.0742197903380267e-06
11.064885845678026,216.0,0.7263975767785181,0.5989169315098595,20.0,0.7511532382984205,1.683571504783925,0.013637953441341865
